ID	类型	重量	排序权重	物件ID	可丢弃	使用等级	全局产出上限	数值用类型	圣遗物类别	阶数	主属性库ID	追加属性库ID	追加属性初始条数	套装ID	属性加成等级	基础转化经验	强化等级上限	$#VersionBegin	$#VersionEnd
57524	3	1	10	70600045	0			圣遗物	2	5	2000	501	4	10007	5,9,13,17,21	2100	21		
57530	3	1	10	70600045	0			圣遗物	5	5	3000	501	0	10007	5,9,13,17,21	2100	21		
57531	3	1	10	70600045	0			圣遗物	5	5	3000	501	1	10007	5,9,13,17,21	2100	21		
57532	3	1	10	70600045	0			圣遗物	5	5	3000	501	2	10007	5,9,13,17,21	2100	21		
57533	3	1	10	70600045	0			圣遗物	5	5	3000	501	3	10007	5,9,13,17,21	2100	21		
57534	3	1	10	70600045	0			圣遗物	5	5	3000	501	4	10007	5,9,13,17,21	2100	21		
57540	3	1	10	70600045	0			圣遗物	1	5	4000	501	0	10007	5,9,13,17,21	2100	21		
57541	3	1	10	70600045	0			圣遗物	1	5	4000	501	1	10007	5,9,13,17,21	2100	21		
57542	3	1	10	70600045	0			圣遗物	1	5	4000	501	2	10007	5,9,13,17,21	2100	21		
57543	3	1	10	70600045	0			圣遗物	1	5	4000	501	3	10007	5,9,13,17,21	2100	21		
57544	3	1	10	70600045	0			圣遗物	1	5	4000	501	4	10007	5,9,13,17,21	2100	21		
57550	3	1	10	70600045	0			圣遗物	3	5	1000	501	0	10007	5,9,13,17,21	2100	21		
57551	3	1	10	70600045	0			圣遗物	3	5	1000	501	1	10007	5,9,13,17,21	2100	21		
57552	3	1	10	70600045	0			圣遗物	3	5	1000	501	2	10007	5,9,13,17,21	2100	21		
57553	3	1	10	70600045	0			圣遗物	3	5	1000	501	3	10007	5,9,13,17,21	2100	21		
57554	3	1	10	70600045	0			圣遗物	3	5	1000	501	4	10007	5,9,13,17,21	2100	21		
58210	3	1	10	70600042	0			圣遗物	4	2	5000	201	0	10008	5,9,13,17,21	840	5		
58211	3	1	10	70600042	0			圣遗物	4	2	5000	201	1	10008	5,9,13,17,21	840	5		
58212	3	1	10	70600042	0			圣遗物	4	2	5000	201	2	10008	5,9,13,17,21	840	5		
58213	3	1	10	70600042	0			圣遗物	4	2	5000	201	3	10008	5,9,13,17,21	840	5		
58214	3	1	10	70600042	0			圣遗物	4	2	5000	201	4	10008	5,9,13,17,21	840	5		
58220	3	1	10	70600042	0			圣遗物	2	2	2000	201	0	10008	5,9,13,17,21	840	5		
58221	3	1	10	70600042	0			圣遗物	2	2	2000	201	1	10008	5,9,13,17,21	840	5		
58222	3	1	10	70600042	0			圣遗物	2	2	2000	201	2	10008	5,9,13,17,21	840	5		
58223	3	1	10	70600042	0			圣遗物	2	2	2000	201	3	10008	5,9,13,17,21	840	5		
58224	3	1	10	70600042	0			圣遗物	2	2	2000	201	4	10008	5,9,13,17,21	840	5		
58230	3	1	10	70600042	0			圣遗物	5	2	3000	201	0	10008	5,9,13,17,21	840	5		
58231	3	1	10	70600042	0			圣遗物	5	2	3000	201	1	10008	5,9,13,17,21	840	5		
58232	3	1	10	70600042	0			圣遗物	5	2	3000	201	2	10008	5,9,13,17,21	840	5		
58233	3	1	10	70600042	0			圣遗物	5	2	3000	201	3	10008	5,9,13,17,21	840	5		
58234	3	1	10	70600042	0			圣遗物	5	2	3000	201	4	10008	5,9,13,17,21	840	5		
58240	3	1	10	70600042	0			圣遗物	1	2	4000	201	0	10008	5,9,13,17,21	840	5		
58241	3	1	10	70600042	0			圣遗物	1	2	4000	201	1	10008	5,9,13,17,21	840	5		
58242	3	1	10	70600042	0			圣遗物	1	2	4000	201	2	10008	5,9,13,17,21	840	5		
58243	3	1	10	70600042	0			圣遗物	1	2	4000	201	3	10008	5,9,13,17,21	840	5		
58244	3	1	10	70600042	0			圣遗物	1	2	4000	201	4	10008	5,9,13,17,21	840	5		
58250	3	1	10	70600042	0			圣遗物	3	2	1000	201	0	10008	5,9,13,17,21	840	5		
58251	3	1	10	70600042	0			圣遗物	3	2	1000	201	1	10008	5,9,13,17,21	840	5		
58252	3	1	10	70600042	0			圣遗物	3	2	1000	201	2	10008	5,9,13,17,21	840	5		
58253	3	1	10	70600042	0			圣遗物	3	2	1000	201	3	10008	5,9,13,17,21	840	5		
58254	3	1	10	70600042	0			圣遗物	3	2	1000	201	4	10008	5,9,13,17,21	840	5		
58310	3	1	10	70600043	0			圣遗物	4	3	5000	301	0	10008	5,9,13,17,21	1260	13		
58311	3	1	10	70600043	0			圣遗物	4	3	5000	301	1	10008	5,9,13,17,21	1260	13		
58312	3	1	10	70600043	0			圣遗物	4	3	5000	301	2	10008	5,9,13,17,21	1260	13		
58313	3	1	10	70600043	0			圣遗物	4	3	5000	301	3	10008	5,9,13,17,21	1260	13		
58314	3	1	10	70600043	0			圣遗物	4	3	5000	301	4	10008	5,9,13,17,21	1260	13		
58320	3	1	10	70600043	0			圣遗物	2	3	2000	301	0	10008	5,9,13,17,21	1260	13		
58321	3	1	10	70600043	0			圣遗物	2	3	2000	301	1	10008	5,9,13,17,21	1260	13		
58322	3	1	10	70600043	0			圣遗物	2	3	2000	301	2	10008	5,9,13,17,21	1260	13		
58323	3	1	10	70600043	0			圣遗物	2	3	2000	301	3	10008	5,9,13,17,21	1260	13		
58324	3	1	10	70600043	0			圣遗物	2	3	2000	301	4	10008	5,9,13,17,21	1260	13		
58330	3	1	10	70600043	0			圣遗物	5	3	3000	301	0	10008	5,9,13,17,21	1260	13		
58331	3	1	10	70600043	0			圣遗物	5	3	3000	301	1	10008	5,9,13,17,21	1260	13		
58332	3	1	10	70600043	0			圣遗物	5	3	3000	301	2	10008	5,9,13,17,21	1260	13		
58333	3	1	10	70600043	0			圣遗物	5	3	3000	301	3	10008	5,9,13,17,21	1260	13		
58334	3	1	10	70600043	0			圣遗物	5	3	3000	301	4	10008	5,9,13,17,21	1260	13		
58340	3	1	10	70600043	0			圣遗物	1	3	4000	301	0	10008	5,9,13,17,21	1260	13		
58341	3	1	10	70600043	0			圣遗物	1	3	4000	301	1	10008	5,9,13,17,21	1260	13		
58342	3	1	10	70600043	0			圣遗物	1	3	4000	301	2	10008	5,9,13,17,21	1260	13		
58343	3	1	10	70600043	0			圣遗物	1	3	4000	301	3	10008	5,9,13,17,21	1260	13		
58344	3	1	10	70600043	0			圣遗物	1	3	4000	301	4	10008	5,9,13,17,21	1260	13		
58350	3	1	10	70600043	0			圣遗物	3	3	1000	301	0	10008	5,9,13,17,21	1260	13		
58351	3	1	10	70600043	0			圣遗物	3	3	1000	301	1	10008	5,9,13,17,21	1260	13		
58352	3	1	10	70600043	0			圣遗物	3	3	1000	301	2	10008	5,9,13,17,21	1260	13		
58353	3	1	10	70600043	0			圣遗物	3	3	1000	301	3	10008	5,9,13,17,21	1260	13		
58354	3	1	10	70600043	0			圣遗物	3	3	1000	301	4	10008	5,9,13,17,21	1260	13		
58410	3	1	10	70600044	0			圣遗物	4	4	5000	401	0	10008	5,9,13,17,21	1680	17		
58411	3	1	10	70600044	0			圣遗物	4	4	5000	401	1	10008	5,9,13,17,21	1680	17		
58412	3	1	10	70600044	0			圣遗物	4	4	5000	401	2	10008	5,9,13,17,21	1680	17		
58413	3	1	10	70600044	0			圣遗物	4	4	5000	401	3	10008	5,9,13,17,21	1680	17		
58414	3	1	10	70600044	0			圣遗物	4	4	5000	401	4	10008	5,9,13,17,21	1680	17		
58420	3	1	10	70600044	0			圣遗物	2	4	2000	401	0	10008	5,9,13,17,21	1680	17		
58421	3	1	10	70600044	0			圣遗物	2	4	2000	401	1	10008	5,9,13,17,21	1680	17		
58422	3	1	10	70600044	0			圣遗物	2	4	2000	401	2	10008	5,9,13,17,21	1680	17		
58423	3	1	10	70600044	0			圣遗物	2	4	2000	401	3	10008	5,9,13,17,21	1680	17		
58424	3	1	10	70600044	0			圣遗物	2	4	2000	401	4	10008	5,9,13,17,21	1680	17		
58430	3	1	10	70600044	0			圣遗物	5	4	3000	401	0	10008	5,9,13,17,21	1680	17		
58431	3	1	10	70600044	0			圣遗物	5	4	3000	401	1	10008	5,9,13,17,21	1680	17		
58432	3	1	10	70600044	0			圣遗物	5	4	3000	401	2	10008	5,9,13,17,21	1680	17		
58433	3	1	10	70600044	0			圣遗物	5	4	3000	401	3	10008	5,9,13,17,21	1680	17		
58434	3	1	10	70600044	0			圣遗物	5	4	3000	401	4	10008	5,9,13,17,21	1680	17		
58440	3	1	10	70600044	0			圣遗物	1	4	4000	401	0	10008	5,9,13,17,21	1680	17		
58441	3	1	10	70600044	0			圣遗物	1	4	4000	401	1	10008	5,9,13,17,21	1680	17		
58442	3	1	10	70600044	0			圣遗物	1	4	4000	401	2	10008	5,9,13,17,21	1680	17		
58443	3	1	10	70600044	0			圣遗物	1	4	4000	401	3	10008	5,9,13,17,21	1680	17		
58444	3	1	10	70600044	0			圣遗物	1	4	4000	401	4	10008	5,9,13,17,21	1680	17		
58450	3	1	10	70600044	0			圣遗物	3	4	1000	401	0	10008	5,9,13,17,21	1680	17		
58451	3	1	10	70600044	0			圣遗物	3	4	1000	401	1	10008	5,9,13,17,21	1680	17		
58452	3	1	10	70600044	0			圣遗物	3	4	1000	401	2	10008	5,9,13,17,21	1680	17		
58453	3	1	10	70600044	0			圣遗物	3	4	1000	401	3	10008	5,9,13,17,21	1680	17		
58454	3	1	10	70600044	0			圣遗物	3	4	1000	401	4	10008	5,9,13,17,21	1680	17		
58510	3	1	10	70600045	0			圣遗物	4	5	5000	501	0	10008	5,9,13,17,21	2100	21		
58511	3	1	10	70600045	0			圣遗物	4	5	5000	501	1	10008	5,9,13,17,21	2100	21		
58512	3	1	10	70600045	0			圣遗物	4	5	5000	501	2	10008	5,9,13,17,21	2100	21		
58513	3	1	10	70600045	0			圣遗物	4	5	5000	501	3	10008	5,9,13,17,21	2100	21		
58514	3	1	10	70600045	0			圣遗物	4	5	5000	501	4	10008	5,9,13,17,21	2100	21		
58520	3	1	10	70600045	0			圣遗物	2	5	2000	501	0	10008	5,9,13,17,21	2100	21		
58521	3	1	10	70600045	0			圣遗物	2	5	2000	501	1	10008	5,9,13,17,21	2100	21		
58522	3	1	10	70600045	0			圣遗物	2	5	2000	501	2	10008	5,9,13,17,21	2100	21		
58523	3	1	10	70600045	0			圣遗物	2	5	2000	501	3	10008	5,9,13,17,21	2100	21		
58524	3	1	10	70600045	0			圣遗物	2	5	2000	501	4	10008	5,9,13,17,21	2100	21		
58530	3	1	10	70600045	0			圣遗物	5	5	3000	501	0	10008	5,9,13,17,21	2100	21		
58531	3	1	10	70600045	0			圣遗物	5	5	3000	501	1	10008	5,9,13,17,21	2100	21		
58532	3	1	10	70600045	0			圣遗物	5	5	3000	501	2	10008	5,9,13,17,21	2100	21		
58533	3	1	10	70600045	0			圣遗物	5	5	3000	501	3	10008	5,9,13,17,21	2100	21		
58534	3	1	10	70600045	0			圣遗物	5	5	3000	501	4	10008	5,9,13,17,21	2100	21		
58540	3	1	10	70600045	0			圣遗物	1	5	4000	501	0	10008	5,9,13,17,21	2100	21		
58541	3	1	10	70600045	0			圣遗物	1	5	4000	501	1	10008	5,9,13,17,21	2100	21		
58542	3	1	10	70600045	0			圣遗物	1	5	4000	501	2	10008	5,9,13,17,21	2100	21		
58543	3	1	10	70600045	0			圣遗物	1	5	4000	501	3	10008	5,9,13,17,21	2100	21		
58544	3	1	10	70600045	0			圣遗物	1	5	4000	501	4	10008	5,9,13,17,21	2100	21		
58550	3	1	10	70600045	0			圣遗物	3	5	1000	501	0	10008	5,9,13,17,21	2100	21		
58551	3	1	10	70600045	0			圣遗物	3	5	1000	501	1	10008	5,9,13,17,21	2100	21		
58552	3	1	10	70600045	0			圣遗物	3	5	1000	501	2	10008	5,9,13,17,21	2100	21		
58553	3	1	10	70600045	0			圣遗物	3	5	1000	501	3	10008	5,9,13,17,21	2100	21		
58554	3	1	10	70600045	0			圣遗物	3	5	1000	501	4	10008	5,9,13,17,21	2100	21		
59110	3	1	10	70600041	0			圣遗物	4	1	5000	101	0	10009	5,9,13,17,21	420	5		
59111	3	1	10	70600041	0			圣遗物	4	1	5000	101	1	10009	5,9,13,17,21	420	5		
59112	3	1	10	70600041	0			圣遗物	4	1	5000	101	2	10009	5,9,13,17,21	420	5		
59113	3	1	10	70600041	0			圣遗物	4	1	5000	101	3	10009	5,9,13,17,21	420	5		
59114	3	1	10	70600041	0			圣遗物	4	1	5000	101	4	10009	5,9,13,17,21	420	5		
59120	3	1	10	70600041	0			圣遗物	2	1	2000	101	0	10009	5,9,13,17,21	420	5		
59121	3	1	10	70600041	0			圣遗物	2	1	2000	101	1	10009	5,9,13,17,21	420	5		
59122	3	1	10	70600041	0			圣遗物	2	1	2000	101	2	10009	5,9,13,17,21	420	5		
59123	3	1	10	70600041	0			圣遗物	2	1	2000	101	3	10009	5,9,13,17,21	420	5		
59124	3	1	10	70600041	0			圣遗物	2	1	2000	101	4	10009	5,9,13,17,21	420	5		
59130	3	1	10	70600041	0			圣遗物	5	1	3000	101	0	10009	5,9,13,17,21	420	5		
59131	3	1	10	70600041	0			圣遗物	5	1	3000	101	1	10009	5,9,13,17,21	420	5		
59132	3	1	10	70600041	0			圣遗物	5	1	3000	101	2	10009	5,9,13,17,21	420	5		
59133	3	1	10	70600041	0			圣遗物	5	1	3000	101	3	10009	5,9,13,17,21	420	5		
59134	3	1	10	70600041	0			圣遗物	5	1	3000	101	4	10009	5,9,13,17,21	420	5		
59140	3	1	10	70600041	0			圣遗物	1	1	4000	101	0	10009	5,9,13,17,21	420	5		
59141	3	1	10	70600041	0			圣遗物	1	1	4000	101	1	10009	5,9,13,17,21	420	5		
59142	3	1	10	70600041	0			圣遗物	1	1	4000	101	2	10009	5,9,13,17,21	420	5		
59143	3	1	10	70600041	0			圣遗物	1	1	4000	101	3	10009	5,9,13,17,21	420	5		
59144	3	1	10	70600041	0			圣遗物	1	1	4000	101	4	10009	5,9,13,17,21	420	5		
59150	3	1	10	70600041	0			圣遗物	3	1	1000	101	0	10009	5,9,13,17,21	420	5		
59151	3	1	10	70600041	0			圣遗物	3	1	1000	101	1	10009	5,9,13,17,21	420	5		
59152	3	1	10	70600041	0			圣遗物	3	1	1000	101	2	10009	5,9,13,17,21	420	5		
59153	3	1	10	70600041	0			圣遗物	3	1	1000	101	3	10009	5,9,13,17,21	420	5		
59154	3	1	10	70600041	0			圣遗物	3	1	1000	101	4	10009	5,9,13,17,21	420	5		
59210	3	1	10	70600042	0			圣遗物	4	2	5000	201	0	10009	5,9,13,17,21	840	5		
59211	3	1	10	70600042	0			圣遗物	4	2	5000	201	1	10009	5,9,13,17,21	840	5		
59212	3	1	10	70600042	0			圣遗物	4	2	5000	201	2	10009	5,9,13,17,21	840	5		
59213	3	1	10	70600042	0			圣遗物	4	2	5000	201	3	10009	5,9,13,17,21	840	5		
59214	3	1	10	70600042	0			圣遗物	4	2	5000	201	4	10009	5,9,13,17,21	840	5		
59220	3	1	10	70600042	0			圣遗物	2	2	2000	201	0	10009	5,9,13,17,21	840	5		
59221	3	1	10	70600042	0			圣遗物	2	2	2000	201	1	10009	5,9,13,17,21	840	5		
59222	3	1	10	70600042	0			圣遗物	2	2	2000	201	2	10009	5,9,13,17,21	840	5		
59223	3	1	10	70600042	0			圣遗物	2	2	2000	201	3	10009	5,9,13,17,21	840	5		
59224	3	1	10	70600042	0			圣遗物	2	2	2000	201	4	10009	5,9,13,17,21	840	5		
59230	3	1	10	70600042	0			圣遗物	5	2	3000	201	0	10009	5,9,13,17,21	840	5		
59231	3	1	10	70600042	0			圣遗物	5	2	3000	201	1	10009	5,9,13,17,21	840	5		
59232	3	1	10	70600042	0			圣遗物	5	2	3000	201	2	10009	5,9,13,17,21	840	5		
59233	3	1	10	70600042	0			圣遗物	5	2	3000	201	3	10009	5,9,13,17,21	840	5		
59234	3	1	10	70600042	0			圣遗物	5	2	3000	201	4	10009	5,9,13,17,21	840	5		
59240	3	1	10	70600042	0			圣遗物	1	2	4000	201	0	10009	5,9,13,17,21	840	5		
59241	3	1	10	70600042	0			圣遗物	1	2	4000	201	1	10009	5,9,13,17,21	840	5		
59242	3	1	10	70600042	0			圣遗物	1	2	4000	201	2	10009	5,9,13,17,21	840	5		
59243	3	1	10	70600042	0			圣遗物	1	2	4000	201	3	10009	5,9,13,17,21	840	5		
59244	3	1	10	70600042	0			圣遗物	1	2	4000	201	4	10009	5,9,13,17,21	840	5		
59250	3	1	10	70600042	0			圣遗物	3	2	1000	201	0	10009	5,9,13,17,21	840	5		
59251	3	1	10	70600042	0			圣遗物	3	2	1000	201	1	10009	5,9,13,17,21	840	5		
59252	3	1	10	70600042	0			圣遗物	3	2	1000	201	2	10009	5,9,13,17,21	840	5		
59253	3	1	10	70600042	0			圣遗物	3	2	1000	201	3	10009	5,9,13,17,21	840	5		
59254	3	1	10	70600042	0			圣遗物	3	2	1000	201	4	10009	5,9,13,17,21	840	5		
59310	3	1	10	70600043	0			圣遗物	4	3	5000	301	0	10009	5,9,13,17,21	1260	13		
59311	3	1	10	70600043	0			圣遗物	4	3	5000	301	1	10009	5,9,13,17,21	1260	13		
59312	3	1	10	70600043	0			圣遗物	4	3	5000	301	2	10009	5,9,13,17,21	1260	13		
59313	3	1	10	70600043	0			圣遗物	4	3	5000	301	3	10009	5,9,13,17,21	1260	13		
59314	3	1	10	70600043	0			圣遗物	4	3	5000	301	4	10009	5,9,13,17,21	1260	13		
59320	3	1	10	70600043	0			圣遗物	2	3	2000	301	0	10009	5,9,13,17,21	1260	13		
59321	3	1	10	70600043	0			圣遗物	2	3	2000	301	1	10009	5,9,13,17,21	1260	13		
59322	3	1	10	70600043	0			圣遗物	2	3	2000	301	2	10009	5,9,13,17,21	1260	13		
59323	3	1	10	70600043	0			圣遗物	2	3	2000	301	3	10009	5,9,13,17,21	1260	13		
59324	3	1	10	70600043	0			圣遗物	2	3	2000	301	4	10009	5,9,13,17,21	1260	13		
59330	3	1	10	70600043	0			圣遗物	5	3	3000	301	0	10009	5,9,13,17,21	1260	13		
59331	3	1	10	70600043	0			圣遗物	5	3	3000	301	1	10009	5,9,13,17,21	1260	13		
59332	3	1	10	70600043	0			圣遗物	5	3	3000	301	2	10009	5,9,13,17,21	1260	13		
59333	3	1	10	70600043	0			圣遗物	5	3	3000	301	3	10009	5,9,13,17,21	1260	13		
59334	3	1	10	70600043	0			圣遗物	5	3	3000	301	4	10009	5,9,13,17,21	1260	13		
59340	3	1	10	70600043	0			圣遗物	1	3	4000	301	0	10009	5,9,13,17,21	1260	13		
59341	3	1	10	70600043	0			圣遗物	1	3	4000	301	1	10009	5,9,13,17,21	1260	13		
59342	3	1	10	70600043	0			圣遗物	1	3	4000	301	2	10009	5,9,13,17,21	1260	13		
59343	3	1	10	70600043	0			圣遗物	1	3	4000	301	3	10009	5,9,13,17,21	1260	13		
59344	3	1	10	70600043	0			圣遗物	1	3	4000	301	4	10009	5,9,13,17,21	1260	13		
59350	3	1	10	70600043	0			圣遗物	3	3	1000	301	0	10009	5,9,13,17,21	1260	13		
59351	3	1	10	70600043	0			圣遗物	3	3	1000	301	1	10009	5,9,13,17,21	1260	13		
59352	3	1	10	70600043	0			圣遗物	3	3	1000	301	2	10009	5,9,13,17,21	1260	13		
59353	3	1	10	70600043	0			圣遗物	3	3	1000	301	3	10009	5,9,13,17,21	1260	13		
59354	3	1	10	70600043	0			圣遗物	3	3	1000	301	4	10009	5,9,13,17,21	1260	13		
59410	3	1	10	70600044	0			圣遗物	4	4	5000	401	0	10009	5,9,13,17,21	1680	17		
59411	3	1	10	70600044	0			圣遗物	4	4	5000	401	1	10009	5,9,13,17,21	1680	17		
59412	3	1	10	70600044	0			圣遗物	4	4	5000	401	2	10009	5,9,13,17,21	1680	17		
59413	3	1	10	70600044	0			圣遗物	4	4	5000	401	3	10009	5,9,13,17,21	1680	17		
59414	3	1	10	70600044	0			圣遗物	4	4	5000	401	4	10009	5,9,13,17,21	1680	17		
59420	3	1	10	70600044	0			圣遗物	2	4	2000	401	0	10009	5,9,13,17,21	1680	17		
59421	3	1	10	70600044	0			圣遗物	2	4	2000	401	1	10009	5,9,13,17,21	1680	17		
59422	3	1	10	70600044	0			圣遗物	2	4	2000	401	2	10009	5,9,13,17,21	1680	17		
59423	3	1	10	70600044	0			圣遗物	2	4	2000	401	3	10009	5,9,13,17,21	1680	17		
59424	3	1	10	70600044	0			圣遗物	2	4	2000	401	4	10009	5,9,13,17,21	1680	17		
59430	3	1	10	70600044	0			圣遗物	5	4	3000	401	0	10009	5,9,13,17,21	1680	17		
59431	3	1	10	70600044	0			圣遗物	5	4	3000	401	1	10009	5,9,13,17,21	1680	17		
59432	3	1	10	70600044	0			圣遗物	5	4	3000	401	2	10009	5,9,13,17,21	1680	17		
59433	3	1	10	70600044	0			圣遗物	5	4	3000	401	3	10009	5,9,13,17,21	1680	17		
59434	3	1	10	70600044	0			圣遗物	5	4	3000	401	4	10009	5,9,13,17,21	1680	17		
59440	3	1	10	70600044	0			圣遗物	1	4	4000	401	0	10009	5,9,13,17,21	1680	17		
59441	3	1	10	70600044	0			圣遗物	1	4	4000	401	1	10009	5,9,13,17,21	1680	17		
59442	3	1	10	70600044	0			圣遗物	1	4	4000	401	2	10009	5,9,13,17,21	1680	17		
59443	3	1	10	70600044	0			圣遗物	1	4	4000	401	3	10009	5,9,13,17,21	1680	17		
59444	3	1	10	70600044	0			圣遗物	1	4	4000	401	4	10009	5,9,13,17,21	1680	17		
59450	3	1	10	70600044	0			圣遗物	3	4	1000	401	0	10009	5,9,13,17,21	1680	17		
59451	3	1	10	70600044	0			圣遗物	3	4	1000	401	1	10009	5,9,13,17,21	1680	17		
59452	3	1	10	70600044	0			圣遗物	3	4	1000	401	2	10009	5,9,13,17,21	1680	17		
59453	3	1	10	70600044	0			圣遗物	3	4	1000	401	3	10009	5,9,13,17,21	1680	17		
59454	3	1	10	70600044	0			圣遗物	3	4	1000	401	4	10009	5,9,13,17,21	1680	17		
59510	3	1	10	70600045	0			圣遗物	4	5	5000	501	0	10009	5,9,13,17,21	2100	21		
59511	3	1	10	70600045	0			圣遗物	4	5	5000	501	1	10009	5,9,13,17,21	2100	21		
59512	3	1	10	70600045	0			圣遗物	4	5	5000	501	2	10009	5,9,13,17,21	2100	21		
59513	3	1	10	70600045	0			圣遗物	4	5	5000	501	3	10009	5,9,13,17,21	2100	21		
59514	3	1	10	70600045	0			圣遗物	4	5	5000	501	4	10009	5,9,13,17,21	2100	21		
59520	3	1	10	70600045	0			圣遗物	2	5	2000	501	0	10009	5,9,13,17,21	2100	21		
59521	3	1	10	70600045	0			圣遗物	2	5	2000	501	1	10009	5,9,13,17,21	2100	21		
59522	3	1	10	70600045	0			圣遗物	2	5	2000	501	2	10009	5,9,13,17,21	2100	21		
59523	3	1	10	70600045	0			圣遗物	2	5	2000	501	3	10009	5,9,13,17,21	2100	21		
59524	3	1	10	70600045	0			圣遗物	2	5	2000	501	4	10009	5,9,13,17,21	2100	21		
59530	3	1	10	70600045	0			圣遗物	5	5	3000	501	0	10009	5,9,13,17,21	2100	21		
59531	3	1	10	70600045	0			圣遗物	5	5	3000	501	1	10009	5,9,13,17,21	2100	21		
59532	3	1	10	70600045	0			圣遗物	5	5	3000	501	2	10009	5,9,13,17,21	2100	21		
59533	3	1	10	70600045	0			圣遗物	5	5	3000	501	3	10009	5,9,13,17,21	2100	21		
59534	3	1	10	70600045	0			圣遗物	5	5	3000	501	4	10009	5,9,13,17,21	2100	21		
59540	3	1	10	70600045	0			圣遗物	1	5	4000	501	0	10009	5,9,13,17,21	2100	21		
59541	3	1	10	70600045	0			圣遗物	1	5	4000	501	1	10009	5,9,13,17,21	2100	21		
59542	3	1	10	70600045	0			圣遗物	1	5	4000	501	2	10009	5,9,13,17,21	2100	21		
59543	3	1	10	70600045	0			圣遗物	1	5	4000	501	3	10009	5,9,13,17,21	2100	21		
59544	3	1	10	70600045	0			圣遗物	1	5	4000	501	4	10009	5,9,13,17,21	2100	21		
59550	3	1	10	70600045	0			圣遗物	3	5	1000	501	0	10009	5,9,13,17,21	2100	21		
59551	3	1	10	70600045	0			圣遗物	3	5	1000	501	1	10009	5,9,13,17,21	2100	21		
59552	3	1	10	70600045	0			圣遗物	3	5	1000	501	2	10009	5,9,13,17,21	2100	21		
59553	3	1	10	70600045	0			圣遗物	3	5	1000	501	3	10009	5,9,13,17,21	2100	21		
59554	3	1	10	70600045	0			圣遗物	3	5	1000	501	4	10009	5,9,13,17,21	2100	21		
60110	3	1	10	70600041	0			圣遗物	4	1	5000	101	0	10010	5,9,13,17,21	420	5		
60111	3	1	10	70600041	0			圣遗物	4	1	5000	101	1	10010	5,9,13,17,21	420	5		
60112	3	1	10	70600041	0			圣遗物	4	1	5000	101	2	10010	5,9,13,17,21	420	5		
60113	3	1	10	70600041	0			圣遗物	4	1	5000	101	3	10010	5,9,13,17,21	420	5		
60114	3	1	10	70600041	0			圣遗物	4	1	5000	101	4	10010	5,9,13,17,21	420	5		
60120	3	1	10	70600041	0			圣遗物	2	1	2000	101	0	10010	5,9,13,17,21	420	5		
60121	3	1	10	70600041	0			圣遗物	2	1	2000	101	1	10010	5,9,13,17,21	420	5		
60122	3	1	10	70600041	0			圣遗物	2	1	2000	101	2	10010	5,9,13,17,21	420	5		
60123	3	1	10	70600041	0			圣遗物	2	1	2000	101	3	10010	5,9,13,17,21	420	5		
60124	3	1	10	70600041	0			圣遗物	2	1	2000	101	4	10010	5,9,13,17,21	420	5		
60130	3	1	10	70600041	0			圣遗物	5	1	3000	101	0	10010	5,9,13,17,21	420	5		
60131	3	1	10	70600041	0			圣遗物	5	1	3000	101	1	10010	5,9,13,17,21	420	5		
60132	3	1	10	70600041	0			圣遗物	5	1	3000	101	2	10010	5,9,13,17,21	420	5		
60133	3	1	10	70600041	0			圣遗物	5	1	3000	101	3	10010	5,9,13,17,21	420	5		
60134	3	1	10	70600041	0			圣遗物	5	1	3000	101	4	10010	5,9,13,17,21	420	5		
60140	3	1	10	70600041	0			圣遗物	1	1	4000	101	0	10010	5,9,13,17,21	420	5		
60141	3	1	10	70600041	0			圣遗物	1	1	4000	101	1	10010	5,9,13,17,21	420	5		
60142	3	1	10	70600041	0			圣遗物	1	1	4000	101	2	10010	5,9,13,17,21	420	5		
60143	3	1	10	70600041	0			圣遗物	1	1	4000	101	3	10010	5,9,13,17,21	420	5		
60144	3	1	10	70600041	0			圣遗物	1	1	4000	101	4	10010	5,9,13,17,21	420	5		
60150	3	1	10	70600041	0			圣遗物	3	1	1000	101	0	10010	5,9,13,17,21	420	5		
60151	3	1	10	70600041	0			圣遗物	3	1	1000	101	1	10010	5,9,13,17,21	420	5		
60152	3	1	10	70600041	0			圣遗物	3	1	1000	101	2	10010	5,9,13,17,21	420	5		
60153	3	1	10	70600041	0			圣遗物	3	1	1000	101	3	10010	5,9,13,17,21	420	5		
60154	3	1	10	70600041	0			圣遗物	3	1	1000	101	4	10010	5,9,13,17,21	420	5		
60210	3	1	10	70600042	0			圣遗物	4	2	5000	201	0	10010	5,9,13,17,21	840	5		
60211	3	1	10	70600042	0			圣遗物	4	2	5000	201	1	10010	5,9,13,17,21	840	5		
60212	3	1	10	70600042	0			圣遗物	4	2	5000	201	2	10010	5,9,13,17,21	840	5		
60213	3	1	10	70600042	0			圣遗物	4	2	5000	201	3	10010	5,9,13,17,21	840	5		
60214	3	1	10	70600042	0			圣遗物	4	2	5000	201	4	10010	5,9,13,17,21	840	5		
60220	3	1	10	70600042	0			圣遗物	2	2	2000	201	0	10010	5,9,13,17,21	840	5		
60221	3	1	10	70600042	0			圣遗物	2	2	2000	201	1	10010	5,9,13,17,21	840	5		
60222	3	1	10	70600042	0			圣遗物	2	2	2000	201	2	10010	5,9,13,17,21	840	5		
