技能ID	开启天赋配置	[增加属性]1类型	[增加属性]1值	[增加属性]2类型	[增加属性]2值	参数1	参数2	参数3	参数4	参数5	参数6	参数7	参数8	参数9	参数10	参数11	参数12	参数13	参数14	参数15	参数16	参数17	技能组ID	等级	类型	消耗金币	消耗道具1ID	消耗道具1数量	消耗道具2ID	消耗道具2数量	消耗道具3ID	消耗道具3数量	筛选条件1	筛选条件2	突破等级	生活效果类型	生活效果参数1	生活效果参数2	生活效果参数3	生活效果参数4	效果全队生效	$#VersionBegin	$#VersionEnd
313913	Fischl_ProudSkill_33					0.73	33	0.663		15	60												3139	13	3	0	0	0	0	0	0	0			4								
313914	Fischl_ProudSkill_33					0.74	34	0.702		15	60												3139	14	3	0	0	0	0	0	0	0			4								
313915	Fischl_ProudSkill_33					0.75	35	0.741		15	60												3139	15	3	0	0	0	0	0	0	0			4								
251101		42	0.05	52	0.025	0.05	0.025																2511	1	1	0	0	0	0	0	0	0			0								
251102		42	0.054	52	0.027	0.054	0.027																2511	2	1	7500	104316	2	112005	1	0	0			0								
251103		42	0.058	52	0.029	0.058	0.029																2511	3	1	12500	104316	4	112005	2	0	0			0								
251104		42	0.064	52	0.032	0.064	0.032																2511	4	1	17500	104316	8	112005	4	0	0			1								
251105		42	0.068	52	0.034	0.068	0.034																2511	5	1	20000	104317	5	112006	2	0	0			1								
251106		42	0.072	52	0.036	0.072	0.036																2511	6	1	25000	104317	8	112006	3	0	0			2								
251107		42	0.08	52	0.04	0.08	0.04																2511	7	1	30000	104317	10	112006	5	0	0			2								
251108		42	0.085	52	0.0425	0.085	0.0425																2511	8	1	32500	104318	5	112007	5	113006	1			3								
251109		42	0.09	52	0.045	0.09	0.045																2511	9	1	37500	104318	8	112007	7	113006	1			3								
251110		42	0.1	52	0.05	0.1	0.05																2511	10	1	42500	104318	10	112007	8	113006	2			4								
252101	Xingqiu_PermanentSkill_1																						2521	1	2	0	0	0	0	0	0	0			1								
252201		42	0.2																				2522	1	2	0	0	0	0	0	0	0			3								
252301																							2523	1	2	0	0	0	0	0	0	0			0								
253101	Xingqiu_SkillUpgrade_1					0.52374	0.53492	0.32035	0.32035	0.62866	0.40248	0.40248	0.52116	0.64156	20								2531	1	3	0	0	0	0	0	0	0			0								
253102	Xingqiu_SkillUpgrade_1					0.56637	0.57846	0.346425	0.346425	0.67983	0.43524	0.43524	0.56358	0.69378	20								2531	2	3	7500	104316	2	112005	1	0	0			0								
253103	Xingqiu_SkillUpgrade_1					0.609	0.622	0.3725	0.3725	0.731	0.468	0.468	0.606	0.746	20								2531	3	3	12500	104316	4	112005	2	0	0			0								
253104	Xingqiu_SkillUpgrade_1					0.6699	0.6842	0.40975	0.40975	0.8041	0.5148	0.5148	0.6666	0.8206	20								2531	4	3	17500	104316	8	112005	4	0	0			1								
253105	Xingqiu_SkillUpgrade_1					0.71253	0.72774	0.435825	0.435825	0.85527	0.54756	0.54756	0.70902	0.87282	20								2531	5	3	20000	104317	5	112006	2	0	0			1								
253106	Xingqiu_SkillUpgrade_1					0.76125	0.7775	0.465625	0.465625	0.91375	0.585	0.585	0.7575	0.9325	20								2531	6	3	25000	104317	8	112006	3	0	0			2								
253107	Xingqiu_SkillUpgrade_1					0.82824	0.84592	0.5066	0.5066	0.99416	0.63648	0.63648	0.82416	1.01456	20								2531	7	3	30000	104317	10	112006	5	0	0			2								
253108	Xingqiu_SkillUpgrade_1					0.89523	0.91434	0.547575	0.547575	1.07457	0.68796	0.68796	0.89082	1.09662	20								2531	8	3	32500	104318	5	112007	5	113006	1			3								
253109	Xingqiu_SkillUpgrade_1					0.96222	0.98276	0.58855	0.58855	1.15498	0.73944	0.73944	0.95748	1.17868	20								2531	9	3	37500	104318	8	112007	7	113006	1			3								
253110	Xingqiu_SkillUpgrade_1					1.0353	1.0574	0.63325	0.63325	1.2427	0.7956	0.7956	1.0302	1.2682	20								2531	10	3	42500	104318	10	112007	8	113006	2			4								
253111	Xingqiu_SkillUpgrade_1					1.119037	1.142925	0.684469	0.684469	1.343212	0.85995	0.85995	1.113525	1.370775	20								2531	11	3	0	0	0	0	0	0	0			4								
253112	Xingqiu_SkillUpgrade_1					1.217513	1.243502	0.744702	0.744702	1.461415	0.935626	0.935626	1.211515	1.491403	20								2531	12	3	0	0	0	0	0	0	0			4								
253113	Xingqiu_SkillUpgrade_1					1.315988	1.34408	0.804935	0.804935	1.579618	1.011301	1.011301	1.309505	1.612031	20								2531	13	3	0	0	0	0	0	0	0			4								
253114	Xingqiu_SkillUpgrade_1					1.414463	1.444657	0.865169	0.865169	1.697821	1.086977	1.086977	1.407496	1.73266	20								2531	14	3	0	0	0	0	0	0	0			4								
253115	Xingqiu_SkillUpgrade_1					1.521891	1.554378	0.930878	0.930878	1.826769	1.169532	1.169532	1.514394	1.864254	20								2531	15	3	0	0	0	0	0	0	0			4								
253201	Xingqiu_SkillUpgrade_2					1.392	1.68	0.2	0.2	0.24	15	15											2532	1	3	0	0	0	0	0	0	0			0								
253202	Xingqiu_SkillUpgrade_2					1.4964	1.806	0.2	0.2	0.24	15	15											2532	2	3	7500	104316	2	112005	1	0	0			0								
253203	Xingqiu_SkillUpgrade_2					1.6008	1.932	0.2	0.2	0.24	15	15											2532	3	3	12500	104316	4	112005	2	0	0			0								
253204	Xingqiu_SkillUpgrade_2					1.74	2.1	0.22	0.2	0.24	15	15											2532	4	3	17500	104316	8	112005	4	0	0			1								
253205	Xingqiu_SkillUpgrade_2					1.8444	2.226	0.22	0.2	0.24	15	15											2532	5	3	20000	104317	5	112006	2	0	0			1								
253206	Xingqiu_SkillUpgrade_2					1.9488	2.352	0.22	0.2	0.24	15	15											2532	6	3	25000	104317	8	112006	3	0	0			2								
253207	Xingqiu_SkillUpgrade_2					2.088	2.52	0.24	0.2	0.24	15	15											2532	7	3	30000	104317	10	112006	5	0	0			2								
253208	Xingqiu_SkillUpgrade_2					2.2272	2.688	0.24	0.2	0.24	15	15											2532	8	3	32500	104318	5	112007	5	113006	1			3								
253209	Xingqiu_SkillUpgrade_2					2.3664	2.856	0.24	0.2	0.24	15	15											2532	9	3	37500	104318	8	112007	7	113006	1			3								
253210	Xingqiu_SkillUpgrade_2					2.5056	3.024	0.26	0.2	0.24	15	15											2532	10	3	42500	104318	10	112007	8	113006	2			4								
253211	Xingqiu_SkillUpgrade_2					2.6448	3.192	0.26	0.2	0.24	15	15											2532	11	3	0	0	0	0	0	0	0			4								
253212	Xingqiu_SkillUpgrade_2					2.784	3.36	0.26	0.2	0.24	15	15											2532	12	3	0	0	0	0	0	0	0			4								
253213	Xingqiu_SkillUpgrade_2					2.958	3.57	0.26	0.2	0.24	15	15											2532	13	3	0	0	0	0	0	0	0			4								
253214	Xingqiu_SkillUpgrade_2					3.132	3.78	0.26	0.2	0.24	15	15											2532	14	3	0	0	0	0	0	0	0			4								
253215	Xingqiu_SkillUpgrade_2					3.306	3.99	0.26	0.2	0.24	15	15											2532	15	3	0	0	0	0	0	0	0			4								
253901	Xingqiu_SkillUpgrade_3					0.492	15	15	60														2539	1	3	0	0	0	0	0	0	0			0								
253902	Xingqiu_SkillUpgrade_3					0.5289	15	15	60														2539	2	3	7500	104316	2	112005	1	0	0			0								
253903	Xingqiu_SkillUpgrade_3					0.5658	15	15	60														2539	3	3	12500	104316	4	112005	2	0	0			0								
253904	Xingqiu_SkillUpgrade_3					0.615	15	15	60														2539	4	3	17500	104316	8	112005	4	0	0			1								
253905	Xingqiu_SkillUpgrade_3					0.6519	15	15	60														2539	5	3	20000	104317	5	112006	2	0	0			1								
253906	Xingqiu_SkillUpgrade_3					0.6888	15	15	60														2539	6	3	25000	104317	8	112006	3	0	0			2								
253907	Xingqiu_SkillUpgrade_3					0.738	15	15	60														2539	7	3	30000	104317	10	112006	5	0	0			2								
253908	Xingqiu_SkillUpgrade_3					0.7872	15	15	60														2539	8	3	32500	104318	5	112007	5	113006	1			3								
253909	Xingqiu_SkillUpgrade_3					0.8364	15	15	60														2539	9	3	37500	104318	8	112007	7	113006	1			3								
253910	Xingqiu_SkillUpgrade_3					0.8856	15	15	60														2539	10	3	42500	104318	10	112007	8	113006	2			4								
253911	Xingqiu_SkillUpgrade_3					0.9348	15	15	60														2539	11	3	0	0	0	0	0	0	0			4								
253912	Xingqiu_SkillUpgrade_3					0.984	15	15	60														2539	12	3	0	0	0	0	0	0	0			4								
253913	Xingqiu_SkillUpgrade_3					1.0455	15	15	60														2539	13	3	0	0	0	0	0	0	0			4								
253914	Xingqiu_SkillUpgrade_3					1.107	15	15	60														2539	14	3	0	0	0	0	0	0	0			4								
253915	Xingqiu_SkillUpgrade_3					1.1685	15	15	60														2539	15	3	0	0	0	0	0	0	0			4								
331101	Tartaglia_CoreSkill					0.035																	3311	1	1	0	0	0	0	0	0	0			0								
331102	Tartaglia_CoreSkill					0.0378																	3311	2	1	7500	104301	2	112011	1	0	0			0								
331103	Tartaglia_CoreSkill					0.0406																	3311	3	1	12500	104301	4	112011	2	0	0			0								
331104	Tartaglia_CoreSkill					0.0448																	3311	4	1	17500	104301	8	112011	4	0	0			1								
331105	Tartaglia_CoreSkill					0.0476																	3311	5	1	20000	104302	5	112012	2	0	0			1								
331106	Tartaglia_CoreSkill					0.0504																	3311	6	1	25000	104302	8	112012	3	0	0			2								
331107	Tartaglia_CoreSkill					0.056																	3311	7	1	30000	104302	10	112012	5	0	0			2								
331108	Tartaglia_CoreSkill					0.0595																	3311	8	1	32500	104303	5	112013	5	113003	1			3								
331109	Tartaglia_CoreSkill					0.063																	3311	9	1	37500	104303	8	112013	7	113003	1			3								
331110	Tartaglia_CoreSkill					0.07																	3311	10	1	42500	104303	10	112013	8	113003	2			4								
332101	Tartaglia_PermanentSkill_1																						3321	1	2	0	0	0	0	0	0	0			1								
332201	Tartaglia_PermanentSkill_2																						3322	1	2	0	0	0	0	0	0	0			3								
332301	Tartaglia_PermanentSkill_3																						3323	1	2	0	0	0	0	0	0	0			0						1		
333101	Tartaglia_SkillUpgrade_1					0.37152	0.4171	0.4988	0.51342	0.54868	0.65532	0.5934	1.352	0.1128	0.8112								3331	1	3	0	0	0	0	0	0	0			0								
333102	Tartaglia_SkillUpgrade_1					0.40176	0.45105	0.5394	0.55521	0.59334	0.70866	0.6417	1.4534	0.12126	0.87204								3331	2	3	7500	104301	2	112011	1	0	0			0								
333103	Tartaglia_SkillUpgrade_1					0.432	0.485	0.58	0.597	0.638	0.762	0.69	1.5548	0.12972	0.93288								3331	3	3	12500	104301	4	112011	2	0	0			0								
333104	Tartaglia_SkillUpgrade_1					0.4752	0.5335	0.638	0.6567	0.7018	0.8382	0.759	1.69	0.141	1.014								3331	4	3	17500	104301	8	112011	4	0	0			1								
333105	Tartaglia_SkillUpgrade_1					0.50544	0.56745	0.6786	0.69849	0.74646	0.89154	0.8073	1.7914	0.14946	1.07484								3331	5	3	20000	104302	5	112012	2	0	0			1								
333106	Tartaglia_SkillUpgrade_1					0.54	0.60625	0.725	0.74625	0.7975	0.9525	0.8625	1.8928	0.15792	1.13568								3331	6	3	25000	104302	8	112012	3	0	0			2								
333107	Tartaglia_SkillUpgrade_1					0.58752	0.6596	0.7888	0.81192	0.86768	1.03632	0.9384	2.028	0.1692	1.2168								3331	7	3	30000	104302	10	112012	5	0	0			2								
333108	Tartaglia_SkillUpgrade_1					0.63504	0.71295	0.8526	0.87759	0.93786	1.12014	1.0143	2.1632	0.18048	1.29792								3331	8	3	32500	104303	5	112013	5	113003	1			3								
333109	Tartaglia_SkillUpgrade_1					0.68256	0.7663	0.9164	0.94326	1.00804	1.20396	1.0902	2.2984	0.19176	1.37904								3331	9	3	37500	104303	8	112013	7	113003	1			3								
333110	Tartaglia_SkillUpgrade_1					0.7344	0.8245	0.986	1.0149	1.0846	1.2954	1.173	2.4336	0.20304	1.46016								3331	10	3	42500	104303	10	112013	8	113003	2			4								
333111	Tartaglia_SkillUpgrade_1					0.78624	0.8827	1.0556	1.08654	1.16116	1.38684	1.2558	2.5688	0.21432	1.54128								3331	11	3	0	0	0	0	0	0	0			4								
333112	Tartaglia_SkillUpgrade_1					0.83808	0.9409	1.1252	1.15818	1.23772	1.47828	1.3386	2.704	0.2256	1.6224								3331	12	3	0	0	0	0	0	0	0			4								
333113	Tartaglia_SkillUpgrade_1					0.88992	0.9991	1.1948	1.22982	1.31428	1.56972	1.4214	2.873	0.2397	1.7238								3331	13	3	0	0	0	0	0	0	0			4								
333114	Tartaglia_SkillUpgrade_1					0.94176	1.0573	1.2644	1.30146	1.39084	1.66116	1.5042	3.042	0.2538	1.8252								3331	14	3	0	0	0	0	0	0	0			4								
333115	Tartaglia_SkillUpgrade_1					0.9936	1.1155	1.334	1.3731	1.4674	1.7526	1.587	3.211	0.2679	1.9266								3331	15	3	0	0	0	0	0	0	0			4								
333201	Tartaglia_SkillUpgrade_2					0.48	0.3904	0.4184	0.5664	0.6032	0.556	0.336	0.4	0.4864	0.6208	0.64	20	30	8	36	45		3332	1	3	0	0	0	0	0	0	0			0								
333202	Tartaglia_SkillUpgrade_2					0.516	0.41968	0.44978	0.60888	0.64844	0.5977	0.3612	0.43	0.52288	0.66736	0.688	20	30	8	36	45		3332	2	3	7500	104301	2	112011	1	0	0			0								
333203	Tartaglia_SkillUpgrade_2					0.552	0.44896	0.48116	0.65136	0.69368	0.6394	0.3864	0.46	0.55936	0.71392	0.736	20	30	8	36	45		3332	3	3	12500	104301	4	112011	2	0	0			0								
333204	Tartaglia_SkillUpgrade_2					0.6	0.488	0.523	0.708	0.754	0.695	0.42	0.5	0.608	0.776	0.8	20	30	8	36	45		3332	4	3	17500	104301	8	112011	4	0	0			1								
333205	Tartaglia_SkillUpgrade_2					0.636	0.51728	0.55438	0.75048	0.79924	0.7367	0.4452	0.53	0.64448	0.82256	0.848	20	30	8	36	45		3332	5	3	20000	104302	5	112012	2	0	0			1								
333206	Tartaglia_SkillUpgrade_2					0.672	0.54656	0.58576	0.79296	0.84448	0.7784	0.4704	0.56	0.68096	0.86912	0.896	20	30	8	36	45		3332	6	3	25000	104302	8	112012	3	0	0			2								
333207	Tartaglia_SkillUpgrade_2					0.72	0.5856	0.6276	0.8496	0.9048	0.834	0.504	0.6	0.7296	0.9312	0.96	20	30	8	36	45		3332	7	3	30000	104302	10	112012	5	0	0			2								
333208	Tartaglia_SkillUpgrade_2					0.768	0.62464	0.66944	0.90624	0.96512	0.8896	0.5376	0.64	0.77824	0.99328	1.024	20	30	8	36	45		3332	8	3	32500	104303	5	112013	5	113003	1			3								
333209	Tartaglia_SkillUpgrade_2					0.816	0.66368	0.71128	0.96288	1.02544	0.9452	0.5712	0.68	0.82688	1.05536	1.088	20	30	8	36	45		3332	9	3	37500	104303	8	112013	7	113003	1			3								
333210	Tartaglia_SkillUpgrade_2					0.864	0.70272	0.75312	1.01952	1.08576	1.0008	0.6048	0.72	0.87552	1.11744	1.152	20	30	8	36	45		3332	10	3	42500	104303	10	112013	8	113003	2			4								
333211	Tartaglia_SkillUpgrade_2					0.912	0.74176	0.79496	1.07616	1.14608	1.0564	0.6384	0.76	0.92416	1.17952	1.216	20	30	8	36	45		3332	11	3	0	0	0	0	0	0	0			4								
333212	Tartaglia_SkillUpgrade_2					0.96	0.7808	0.8368	1.1328	1.2064	1.112	0.672	0.8	0.9728	1.2416	1.28	20	30	8	36	45		3332	12	3	0	0	0	0	0	0	0			4								
333213	Tartaglia_SkillUpgrade_2					1.02	0.8296	0.8891	1.2036	1.2818	1.1815	0.714	0.85	1.0336	1.3192	1.36	20	30	8	36	45		3332	13	3	0	0	0	0	0	0	0			4								
333214	Tartaglia_SkillUpgrade_2					1.08	0.8784	0.9414	1.2744	1.3572	1.251	0.756	0.9	1.0944	1.3968	1.44	20	30	8	36	45		3332	14	3	0	0	0	0	0	0	0			4								
333215	Tartaglia_SkillUpgrade_2					1.14	0.9272	0.9937	1.3452	1.4326	1.3205	0.798	0.95	1.1552	1.4744	1.52	20	30	8	36	45		3332	15	3	0	0	0	0	0	0	0			4								
333901	Tartaglia_SkillUpgrade_3					5.4768	2.3472	4.504	20	25	60												3339	1	3	0	0	0	0	0	0	0			0								
333902	Tartaglia_SkillUpgrade_3					5.88756	2.52324	4.8418	20	25	60												3339	2	3	7500	104301	2	112011	1	0	0			0								
333903	Tartaglia_SkillUpgrade_3					6.29832	2.69928	5.1796	20	25	60												3339	3	3	12500	104301	4	112011	2	0	0			0								
333904	Tartaglia_SkillUpgrade_3					6.846	2.934	5.63	20	25	60												3339	4	3	17500	104301	8	112011	4	0	0			1								
333905	Tartaglia_SkillUpgrade_3					7.25676	3.11004	5.9678	20	25	60												3339	5	3	20000	104302	5	112012	2	0	0			1								
333906	Tartaglia_SkillUpgrade_3					7.66752	3.28608	6.3056	20	25	60												3339	6	3	25000	104302	8	112012	3	0	0			2								
333907	Tartaglia_SkillUpgrade_3					8.2152	3.5208	6.756	20	25	60												3339	7	3	30000	104302	10	112012	5	0	0			2								
333908	Tartaglia_SkillUpgrade_3					8.76288	3.75552	7.2064	20	25	60												3339	8	3	32500	104303	5	112013	5	113003	1			3								
333909	Tartaglia_SkillUpgrade_3					9.31056	3.99024	7.6568	20	25	60												3339	9	3	37500	104303	8	112013	7	113003	1			3								
333910	Tartaglia_SkillUpgrade_3					9.85824	4.22496	8.1072	20	25	60												3339	10	3	42500	104303	10	112013	8	113003	2			4								
333911	Tartaglia_SkillUpgrade_3					10.40592	4.45968	8.5576	20	25	60												3339	11	3	0	0	0	0	0	0	0			4								
333912	Tartaglia_SkillUpgrade_3					10.9536	4.6944	9.008	20	25	60												3339	12	3	0	0	0	0	0	0	0			4								
333913	Tartaglia_SkillUpgrade_3					11.6382	4.9878	9.571	20	25	60												3339	13	3	0	0	0	0	0	0	0			4								
333914	Tartaglia_SkillUpgrade_3					12.3228	5.2812	10.134	20	25	60												3339	14	3	0	0	0	0	0	0	0			4								
333915	Tartaglia_SkillUpgrade_3					13.0074	5.5746	10.697	20	25	60												3339	15	3	0	0	0	0	0	0	0			4								
341101		81	0.025	55	0.03	0.025	0.03																3411	1	1	0	0	0	0	0	0	0			0								
341102		81	0.027	55	0.0324	0.027	0.0324																3411	2	1	7500	104304	2	112002	1	0	0			0								
341103		81	0.029	55	0.0348	0.029	0.0348																3411	3	1	12500	104304	4	112002	2	0	0			0								
341104		81	0.032	55	0.0384	0.032	0.0384																3411	4	1	17500	104304	8	112002	4	0	0			1								
341105		81	0.034	55	0.0408	0.034	0.0408																3411	5	1	20000	104305	5	112003	2	0	0			1								
341106		81	0.036	55	0.0432	0.036	0.0432																3411	6	1	25000	104305	8	112003	3	0	0			2								
341107		81	0.04	55	0.048	0.04	0.048																3411	7	1	30000	104305	10	112003	5	0	0			2								
341108		81	0.0425	55	0.051	0.0425	0.051																3411	8	1	32500	104306	5	112004	5	113004	1			3								
341109		81	0.045	55	0.054	0.045	0.054																3411	9	1	37500	104306	8	112004	7	113004	1			3								
341110		81	0.05	55	0.06	0.05	0.06																3411	10	1	42500	104306	10	112004	8	113004	2			4								
342101	Noel_ProudSkill_21					0.3	4	20	60														3421	1	2	0	0	0	0	0	0	0			1								
342201	Noel_ProudSkill_22					-1																	3422	1	2	4	0	0	0	0	0	0			3								
342301																							3423	1	2	0	0	0	0	0	0	0											
342401																							3424	1	2	0	0	0	0	0	0	0											
343101	Noel_ProudSkill_31					0.7912	0.73358	0.86258	1.13434	0.5074	0.90472	40	5										3431	1	3	0	0	0	0	0	0	0			0								
343102	Noel_ProudSkill_31					0.8556	0.79329	0.93279	1.22667	0.5487	0.97836	40	5										3431	2	3	7500	104304	2	112002	1	0	0			0								
343103	Noel_ProudSkill_31					0.92	0.853	1.003	1.319	0.59	1.052	40	5										3431	3	3	12500	104304	4	112002	2	0	0			0								
343104	Noel_ProudSkill_31					1.012	0.9383	1.1033	1.4509	0.649	1.1572	40	5										3431	4	3	17500	104304	8	112002	4	0	0			1								
343105	Noel_ProudSkill_31					1.0764	0.99801	1.17351	1.54323	0.6903	1.23084	40	5										3431	5	3	20000	104305	5	112003	2	0	0			1								
343106	Noel_ProudSkill_31					1.15	1.06625	1.25375	1.64875	0.7375	1.315	40	5										3431	6	3	25000	104305	8	112003	3	0	0			2								
343107	Noel_ProudSkill_31					1.2512	1.16008	1.36408	1.79384	0.8024	1.43072	40	5										3431	7	3	30000	104305	10	112003	5	0	0			2								
343108	Noel_ProudSkill_31					1.3524	1.25391	1.47441	1.93893	0.8673	1.54644	40	5										3431	8	3	32500	104306	5	112004	5	113004	1			3								
343109	Noel_ProudSkill_31					1.4536	1.34774	1.58474	2.08402	0.9322	1.66216	40	5										3431	9	3	37500	104306	8	112004	7	113004	1			3								
343110	Noel_ProudSkill_31					1.564	1.4501	1.7051	2.2423	1.003	1.7884	40	5										3431	10	3	42500	104306	10	112004	8	113004	2			4								
343111	Noel_ProudSkill_31					1.6744	1.55246	1.82546	2.40058	1.0738	1.91464	40	5										3431	11	3	0	0	0	0	0	0	0			4								
343112	Noel_ProudSkill_31					1.7848	1.65482	1.94582	2.55886	1.1446	2.04088	40	5										3431	12	3	0	0	0	0	0	0	0			4								
343113	Noel_ProudSkill_31					1.8952	1.75718	2.06618	2.71714	1.2154	2.16712	40	5										3431	13	3	0	0	0	0	0	0	0			4								
343114	Noel_ProudSkill_31					2.0056	1.85954	2.18654	2.87542	1.2862	2.29336	40	5										3431	14	3	0	0	0	0	0	0	0			4								
343115	Noel_ProudSkill_31					2.116	1.9619	2.3069	3.0337	1.357	2.4196	40	5										3431	15	3	0	0	0	0	0	0	0			4								
343201	Noel_ProudSkill_32					2.064	0.23822	0.5	12	24	0.84												3432	1	3	0	0	0	0	0	0	0			0								
343202	Noel_ProudSkill_32					2.16	0.2493	0.51	12	24	0.903												3432	2	3	7500	104304	2	112002	1	0	0			0								
343203	Noel_ProudSkill_32					2.256	0.26038	0.52	12	24	0.966												3432	3	3	12500	104304	4	112002	2	0	0			0								
343204	Noel_ProudSkill_32					2.4	0.277	0.53	12	24	1.05												3432	4	3	17500	104304	8	112002	4	0	0			1								
343205	Noel_ProudSkill_32					2.496	0.28808	0.54	12	24	1.113												3432	5	3	20000	104305	5	112003	2	0	0			1								
343206	Noel_ProudSkill_32					2.592	0.29916	0.55	12	24	1.176												3432	6	3	25000	104305	8	112003	3	0	0			2								
343207	Noel_ProudSkill_32					2.736	0.31578	0.56	12	24	1.26												3432	7	3	30000	104305	10	112003	5	0	0			2								
343208	Noel_ProudSkill_32					2.88	0.3324	0.57	12	24	1.344												3432	8	3	32500	104306	5	112004	5	113004	1			3								
343209	Noel_ProudSkill_32					3.024	0.34902	0.58	12	24	1.428												3432	9	3	37500	104306	8	112004	7	113004	1			3								
343210	Noel_ProudSkill_32					3.168	0.36564	0.59	12	24	1.512												3432	10	3	42500	104306	10	112004	8	113004	2			4								
343211	Noel_ProudSkill_32					3.312	0.38226	0.59	12	24	1.596												3432	11	3	0	0	0	0	0	0	0			4								
343212	Noel_ProudSkill_32					3.456	0.39888	0.6	12	24	1.68												3432	12	3	0	0	0	0	0	0	0			4								
343213	Noel_ProudSkill_32					3.6	0.4155	0.6	12	24	1.785												3432	13	3	0	0	0	0	0	0	0			4								
343214	Noel_ProudSkill_32					3.744	0.43212	0.6	12	24	1.89												3432	14	3	0	0	0	0	0	0	0			4								
343215	Noel_ProudSkill_32					3.888	0.44874	0.6	12	24	1.995												3432	15	3	0	0	0	0	0	0	0			4								
343901	Noel_ProudSkill_33					0.672	0.928	0.43	15	15	60												3439	1	3	0	0	0	0	0	0	0			0								
343902	Noel_ProudSkill_33					0.7224	0.9976	0.45	15	15	60												3439	2	3	7500	104304	2	112002	1	0	0			0								
343903	Noel_ProudSkill_33					0.7728	1.0672	0.47	15	15	60												3439	3	3	12500	104304	4	112002	2	0	0			0								
343904	Noel_ProudSkill_33					0.84	1.16	0.5	15	15	60												3439	4	3	17500	104304	8	112002	4	0	0			1								
343905	Noel_ProudSkill_33					0.8904	1.2296	0.52	15	15	60												3439	5	3	20000	104305	5	112003	2	0	0			1								
343906	Noel_ProudSkill_33					0.9408	1.2992	0.54	15	15	60												3439	6	3	25000	104305	8	112003	3	0	0			2								
343907	Noel_ProudSkill_33					1.008	1.392	0.57	15	15	60												3439	7	3	30000	104305	10	112003	5	0	0			2								
343908	Noel_ProudSkill_33					1.0752	1.4848	0.6	15	15	60												3439	8	3	32500	104306	5	112004	5	113004	1			3								
343909	Noel_ProudSkill_33					1.1424	1.5776	0.63	15	15	60												3439	9	3	37500	104306	8	112004	7	113004	1			3								
343910	Noel_ProudSkill_33					1.2096	1.6704	0.66	15	15	60												3439	10	3	42500	104306	10	112004	8	113004	2			4								
343911	Noel_ProudSkill_33					1.2768	1.7632	0.69	15	15	60												3439	11	3	0	0	0	0	0	0	0			4								
343912	Noel_ProudSkill_33					1.344	1.856	0.72	15	15	60												3439	12	3	0	0	0	0	0	0	0			4								
343913	Noel_ProudSkill_33					1.428	1.972	0.75	15	15	60												3439	13	3	0	0	0	0	0	0	0			4								
343914	Noel_ProudSkill_33					1.512	2.088	0.78	15	15	60												3439	14	3	0	0	0	0	0	0	0			4								
343915	Noel_ProudSkill_33					1.596	2.204	0.81	15	15	60												3439	15	3	0	0	0	0	0	0	0			4								
